OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEOID20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,ShapeSTArea,ShapeSTLength
5452,24,510,130803,3,245101308033,Block Group 3,G5030,S,198524,0,+39.3391863,-076.6415313,332334.2890625,3505.10947754356
5453,24,510,200600,2,245102006002,Block Group 2,G5030,S,406722,0,+39.2797441,-076.6691245,679713.5546875,4999.2141641207
5454,24,510,270702,2,245102707022,Block Group 2,G5030,S,425388,0,+39.3653438,-076.5649996,712636.51953125,4160.66677500368
5455,24,510,270703,3,245102707033,Block Group 3,G5030,S,432756,0,+39.3696617,-076.5575853,725071.25,4154.74850197353
5456,24,510,270801,1,245102708011,Block Group 1,G5030,S,166734,0,+39.3704873,-076.5856112,279366.015625,2232.19993194715
5457,24,510,270801,2,245102708012,Block Group 2,G5030,S,261006,0,+39.3678051,-076.5896014,437286.7578125,3125.99803369538
5458,24,510,270801,3,245102708013,Block Group 3,G5030,S,188413,0,+39.3684617,-076.5974771,315672.2578125,2496.23391683418
5459,24,510,270801,4,245102708014,Block Group 4,G5030,S,190548,0,+39.3706844,-076.5923146,319266.4921875,2728.60171329313
5460,24,510,270802,1,245102708021,Block Group 1,G5030,S,185978,0,+39.3641158,-076.5886372,311549.24609375,2394.57188854965
5461,24,510,270802,2,245102708022,Block Group 2,G5030,S,264129,0,+39.3581669,-076.5911322,442394.84765625,3301.42381561949
5462,24,510,280302,2,245102803022,Block Group 2,G5030,S,721803,0,+39.3168155,-076.6933210,1207547.5546875,6946.05882195266
5463,24,510,280401,1,245102804011,Block Group 1,G5030,S,785882,0,+39.2993281,-076.7017117,1314098.19921875,8098.88767404932
5464,24,510,280401,2,245102804012,Block Group 2,G5030,S,346150,0,+39.2952793,-076.6967025,578741.546875,4476.76887473115
5465,24,510,280401,3,245102804013,Block Group 3,G5030,S,190053,0,+39.2937044,-076.7034889,317742.8515625,2549.00861446725
5466,24,510,280403,2,245102804032,Block Group 2,G5030,S,638700,0,+39.2843540,-076.7013055,1067537.4296875,5704.01696739069
5467,24,510,130804,1,245101308041,Block Group 1,G5030,S,295251,0,+39.3344930,-076.6397901,494192.05859375,2830.76482942639
5468,24,510,130804,2,245101308042,Block Group 2,G5030,S,442727,0,+39.3291432,-076.6374776,740927.609375,3580.31587600334
5469,24,510,130806,1,245101308061,Block Group 1,G5030,S,1406474,707,+39.3346113,-076.6503321,2355472.375,7841.0283268977
5470,24,510,140100,1,245101401001,Block Group 1,G5030,S,167444,0,+39.3079824,-076.6227128,280055.82421875,2268.2005982096
5471,24,510,140100,2,245101401002,Block Group 2,G5030,S,103147,0,+39.3096951,-076.6266461,172524.33984375,1908.63402669328
5472,24,510,140300,1,245101403001,Block Group 1,G5030,S,77195,0,+39.3094559,-076.6354366,129115.3359375,1634.32109717581
5473,24,510,140300,2,245101403002,Block Group 2,G5030,S,102274,0,+39.3087831,-076.6391350,171061.4140625,1824.76396486654
5474,24,510,150100,2,245101501002,Block Group 2,G5030,S,89546,0,+39.3064839,-076.6407838,149763.37109375,1718.78609657086
5475,24,510,200600,3,245102006003,Block Group 3,G5030,S,93771,0,+39.2861774,-076.6702590,156739.17578125,1557.8679843417
5476,24,510,200701,1,245102007011,Block Group 1,G5030,S,97365,0,+39.2922944,-076.6740419,162776.80078125,1669.75607959282
5477,24,510,200701,2,245102007012,Block Group 2,G5030,S,100728,0,+39.2881412,-076.6737377,168381.44921875,1816.32025759874
5478,24,510,200701,3,245102007013,Block Group 3,G5030,S,103281,0,+39.2901798,-076.6764344,172656.0859375,1665.24977460109
5479,24,510,200701,4,245102007014,Block Group 4,G5030,S,794854,0,+39.2895605,-076.6833170,1328732.11328125,4778.75682492258
5480,24,510,200701,5,245102007015,Block Group 5,G5030,S,107455,0,+39.2928950,-076.6780382,179646.640625,1768.81257355702
5481,24,510,200702,1,245102007021,Block Group 1,G5030,S,288171,0,+39.2847467,-076.6755998,481661.91015625,3098.80566619355
5482,24,510,200800,1,245102008001,Block Group 1,G5030,S,730704,0,+39.2787271,-076.6782058,1221119.5546875,4836.98099740838
5483,24,510,270802,3,245102708023,Block Group 3,G5030,S,209214,0,+39.3582389,-076.5948617,350420.56640625,3160.43809407183
5484,24,510,270802,4,245102708024,Block Group 4,G5030,S,270877,0,+39.3637003,-076.5961236,453767.125,2976.27116437393
5485,24,510,270802,5,245102708025,Block Group 5,G5030,S,169366,0,+39.3638437,-076.5923876,283723.109375,2343.38332162235
5486,24,510,280403,3,245102804033,Block Group 3,G5030,S,401543,0,+39.2830987,-076.7089242,671121.515625,4055.13384930088
5487,24,510,280403,4,245102804034,Block Group 4,G5030,S,699987,0,+39.2895024,-076.7031404,1170143.80078125,7415.6114172449
5488,24,510,280404,1,245102804041,Block Group 1,G5030,S,427089,0,+39.2849937,-076.6901736,713860.8046875,3865.4747140878
5489,24,510,280404,2,245102804042,Block Group 2,G5030,S,421869,0,+39.2906503,-076.6933593,705247.2734375,4415.56851720887
5490,24,510,080500,1,245100805001,Block Group 1,G5030,S,90667,0,+39.3158699,-076.5931123,151677.80078125,1978.33886305427
5491,24,510,151100,4,245101511004,Block Group 4,G5030,S,296692,0,+39.3270605,-076.6709050,496498.79296875,2953.99934547621
5492,24,510,160801,3,245101608013,Block Group 3,G5030,S,68004,0,+39.2970713,-076.6837622,113704.56640625,1491.96754669533
5493,24,510,170100,1,245101701001,Block Group 1,G5030,S,166071,0,+39.2978439,-076.6214501,277679.66015625,2520.74978939509
5494,24,510,230100,1,245102301001,Block Group 1,G5030,S,172956,0,+39.2743370,-076.6171627,289002.171875,2428.09360435334
5495,24,510,250303,3,245102503033,Block Group 3,G5030,S,227268,1237,+39.2687329,-076.6518716,381769.36328125,2684.66385416018
5496,24,035,810700,2,240358107002,Block Group 2,G5030,S,4556637,4634448,+38.9680174,-076.2121426,15228036.390625,19689.8057520281
5497,24,041,960400,3,240419604003,Block Group 3,G5030,S,461274,0,+38.7688389,-076.0733100,759909.6796875,4560.00822551768
5498,24,041,960501,1,240419605011,Block Group 1,G5030,S,22867404,683085,+38.7826002,-076.0195091,38811638.8085938,39672.9153849456
5499,24,041,990000,0,240419900000,Block Group 0,G5030,S,0,328508987,+38.7019897,-076.3566564,540190243.238281,204913.517867296
5500,24,041,960700,4,240419607004,Block Group 4,G5030,S,1076672,4845,+38.7922337,-076.2273510,1782693.5390625,7941.22311632416
5501,24,041,960900,2,240419609002,Block Group 2,G5030,S,2456128,2990356,+38.6791451,-076.1717504,8950876.39453125,13980.2381580262
5502,24,041,960900,3,240419609003,Block Group 3,G5030,S,10118335,0,+38.6588708,-076.0522358,16618308.2734375,21994.6543297911
5503,24,001,001600,1,240010016001,Block Group 1,G5030,S,19366810,7772,+39.6898438,-078.9301097,32758681.9804688,31785.714943511
5504,24,001,001900,1,240010019001,Block Group 1,G5030,S,38064205,38697,+39.6283985,-078.9326741,64304028.2382812,42960.2150503799
5505,24,001,000800,2,240010008002,Block Group 2,G5030,S,323099,0,+39.6378322,-078.7645420,545505.9609375,3209.28591521243
5506,24,001,001402,1,240010014021,Block Group 1,G5030,S,2977789,0,+39.6519192,-078.8099723,5029581.77734375,14660.1069610211
5507,24,001,001700,2,240010017002,Block Group 2,G5030,S,1017458,0,+39.6490534,-078.9145933,1718377.7109375,9086.39962807459
5508,24,001,001502,1,240010015021,Block Group 1,G5030,S,23693795,95979,+39.7081979,-078.8033273,40240480.546875,33466.8702828968
5509,24,510,150100,3,245101501003,Block Group 3,G5030,S,169858,0,+39.3045569,-076.6413913,284067.8125,2678.06017612645
5510,24,510,150200,2,245101502002,Block Group 2,G5030,S,79881,0,+39.3066193,-076.6464089,133601.2109375,1462.71483562039
5511,24,510,150300,1,245101503001,Block Group 1,G5030,S,84788,0,+39.3086363,-076.6535933,141814.5546875,1591.10662503804
5512,24,510,150400,1,245101504001,Block Group 1,G5030,S,173353,0,+39.3137280,-076.6493168,289985.69140625,2314.6777229628
5513,24,510,150500,1,245101505001,Block Group 1,G5030,S,504275,9673,+39.3222425,-076.6601005,859970.55078125,4315.93288230821
5514,24,510,150500,2,245101505002,Block Group 2,G5030,S,456175,0,+39.3182018,-076.6579329,763188.35546875,4102.23466631295
5515,24,510,150600,1,245101506001,Block Group 1,G5030,S,193344,0,+39.3108235,-076.6615903,323403.78515625,3136.28703716576
5516,24,510,150600,2,245101506002,Block Group 2,G5030,S,93417,0,+39.3069459,-076.6622443,156238.453125,2007.22680894983
5517,24,510,150600,3,245101506003,Block Group 3,G5030,S,246049,0,+39.3100754,-076.6700186,411551.19921875,3261.00554147589
5518,24,510,210100,2,245102101002,Block Group 2,G5030,S,252362,0,+39.2825656,-076.6279799,421779.49609375,3391.096337728
5519,24,510,210200,2,245102102002,Block Group 2,G5030,S,318439,0,+39.2836005,-076.6344164,532232.46875,3687.99926657391
5520,24,510,220100,2,245102201002,Block Group 2,G5030,S,457544,0,+39.2833454,-076.6167299,764726.44921875,3798.56788170147
5521,24,510,220100,3,245102201003,Block Group 3,G5030,S,248876,284941,+39.2846591,-076.6070214,892208.7109375,4088.60811433798
5522,24,510,220100,4,245102201004,Block Group 4,G5030,S,172302,0,+39.2797972,-076.6119494,287949.703125,2968.5714532512
5523,24,510,230100,2,245102301002,Block Group 2,G5030,S,163396,0,+39.2773722,-076.6169691,273049.8046875,2117.13256543822
5524,24,510,230200,1,245102302001,Block Group 1,G5030,S,112168,0,+39.2760936,-076.6132602,187436.5546875,2150.54675410118
5525,24,510,230200,2,245102302002,Block Group 2,G5030,S,105428,0,+39.2717985,-076.6137235,176152.62890625,1880.9826930833
5526,24,017,850801,1,240178508011,Block Group 1,G5030,S,789743,0,+38.6556697,-076.8678347,1296955.02734375,5412.00901471224
5527,24,017,850801,2,240178508012,Block Group 2,G5030,S,556022,0,+38.6511992,-076.8651153,913014.56640625,4859.76939188205
5528,24,017,850801,3,240178508013,Block Group 3,G5030,S,598853,0,+38.6487294,-076.8596649,983277.46875,4374.72997602483
5529,24,017,850901,1,240178509011,Block Group 1,G5030,S,3502638,0,+38.6135639,-076.9111061,5745513.6015625,10056.1063619121
5530,24,510,270803,1,245102708031,Block Group 1,G5030,S,1105453,0,+39.3624640,-076.5764660,1851778.87890625,7553.28957967443
5531,24,510,250500,2,245102505002,Block Group 2,G5030,S,2442316,2178843,+39.2176239,-076.5823444,7709932.734375,20023.2537358292
5532,24,510,250500,1,245102505001,Block Group 1,G5030,S,4828386,1891264,+39.2072555,-076.5521979,11207302.8867188,16871.0850898868
5533,24,510,260501,2,245102605012,Block Group 2,G5030,S,277979,0,+39.2851121,-076.5515980,464633.08984375,3015.92194341232
5534,24,510,271700,6,245102717006,Block Group 6,G5030,S,109895,0,+39.3487051,-076.6728651,184016.91015625,1795.73552819865
5535,24,510,271900,4,245102719004,Block Group 4,G5030,S,236357,0,+39.3525752,-076.6877461,395819.515625,2648.15022686962
5536,24,510,280402,1,245102804021,Block Group 1,G5030,S,561712,0,+39.2992263,-076.6903724,939257.58984375,4967.57578915187
5537,24,027,605503,1,240276055031,Block Group 1,G5030,S,1130726,5581,+39.2331396,-076.8712377,1896409.3828125,5930.11700319867
5538,24,027,605503,2,240276055032,Block Group 2,G5030,S,537626,0,+39.2256000,-076.8804613,897107.140625,4325.69919114566
5539,24,027,605601,1,240276056011,Block Group 1,G5030,S,411169,0,+39.2095349,-076.8977636,685786.94921875,3117.6890358615
5540,24,510,150600,4,245101506004,Block Group 4,G5030,S,426225,0,+39.3081823,-076.6727894,712882.43359375,5206.74158931109
5541,24,510,150701,2,245101507012,Block Group 2,G5030,S,769851,117437,+39.3193301,-076.6678344,1484481.546875,5535.27256605501
5542,24,510,150800,4,245101508004,Block Group 4,G5030,S,160551,0,+39.3204509,-076.6801937,268622.47265625,2349.41329637372
5543,24,510,150800,5,245101508005,Block Group 5,G5030,S,324777,0,+39.3240204,-076.6771380,543448.64453125,3354.24484279098
5544,24,510,150800,2,245101508002,Block Group 2,G5030,S,268633,0,+39.3182595,-076.6764271,449429.07421875,3337.15001162001
5545,24,510,150900,1,245101509001,Block Group 1,G5030,S,180803,0,+39.3237085,-076.6853009,302536.34765625,2591.0148287755
5546,24,510,150900,2,245101509002,Block Group 2,G5030,S,204254,0,+39.3207644,-076.6856602,341748.19921875,3102.17363755733
5547,24,510,150900,3,245101509003,Block Group 3,G5030,S,227319,0,+39.3173374,-076.6841756,380299.8671875,2680.72705318568
5548,24,017,850905,2,240178509052,Block Group 2,G5030,S,889728,23993,+38.5997345,-076.8899978,1498173.578125,6175.11173963012
5549,24,017,850906,1,240178509061,Block Group 1,G5030,S,1049195,12355,+38.5985749,-076.8969636,1740683.3359375,6622.31749864737
5550,24,017,850906,3,240178509063,Block Group 3,G5030,S,671672,0,+38.5992205,-076.9072073,1101194.60546875,8324.73493572306
5551,24,510,240100,1,245102401001,Block Group 1,G5030,S,1044829,793715,+39.2690176,-076.5866213,3071823.17578125,9610.55939886066
5552,24,510,240200,1,245102402001,Block Group 1,G5030,S,304249,311903,+39.2736267,-076.6002800,1029595.03125,4843.42279197088
5553,24,510,240200,2,245102402002,Block Group 2,G5030,S,131594,0,+39.2751168,-076.6072050,219891.71875,2025.5469701749
5554,24,510,240300,2,245102403002,Block Group 2,G5030,S,54722,0,+39.2753176,-076.6102411,91441.9296875,1348.62674736214
5555,24,510,240300,3,245102403003,Block Group 3,G5030,S,56179,0,+39.2736622,-076.6103576,93869.53515625,1352.45867833387
5556,24,510,240400,2,245102404002,Block Group 2,G5030,S,589973,965344,+39.2647359,-076.5991303,2597865.77734375,6619.23210520415
5557,24,510,270803,2,245102708032,Block Group 2,G5030,S,560878,0,+39.3666573,-076.5812034,939652.265625,4073.3133416963
5558,24,510,270803,3,245102708033,Block Group 3,G5030,S,524456,2110,+39.3596510,-076.5850467,881989.02734375,3840.51526671581
5559,24,510,270804,1,245102708041,Block Group 1,G5030,S,207304,0,+39.3704088,-076.6015645,347338.2890625,3634.22203303563
5560,24,510,270804,2,245102708042,Block Group 2,G5030,S,146060,0,+39.3659786,-076.6037775,244691.76171875,2384.282690122
5561,24,510,270804,3,245102708043,Block Group 3,G5030,S,187911,0,+39.3675115,-076.6056252,314818.64453125,3298.32882654947
5562,24,510,270805,1,245102708051,Block Group 1,G5030,S,212027,0,+39.3627405,-076.6003079,355174.0546875,2664.11617635915
5563,24,510,270805,2,245102708052,Block Group 2,G5030,S,246897,0,+39.3564323,-076.5985273,413510.71875,2910.66780562468
5564,24,510,270805,3,245102708053,Block Group 3,G5030,S,243964,0,+39.3570419,-076.6038445,408607.75,3402.57410662753
5565,24,510,270805,4,245102708054,Block Group 4,G5030,S,161927,0,+39.3581913,-076.6069786,271215.75,2353.02975486221
5566,24,015,030508,2,240150305082,Block Group 2,G5030,S,1972098,51229,+39.6028373,-075.8221942,3412711.19140625,11392.702928321
5567,24,015,030908,3,240150309083,Block Group 3,G5030,S,8221092,26780,+39.6080491,-076.0032505,13915805.6484375,23072.5515964882
5568,24,015,030908,4,240150309084,Block Group 4,G5030,S,1850070,3569,+39.6141464,-075.9619810,3127408.01953125,8028.73140983817
5569,24,015,030908,2,240150309082,Block Group 2,G5030,S,5508932,14036,+39.6247001,-075.9372987,9321479.890625,14091.8345329028
5570,24,015,030903,3,240150309033,Block Group 3,G5030,S,21470401,35395,+39.5953446,-075.9005683,36256653.4609375,32177.0643895486
5571,24,017,850202,1,240178502021,Block Group 1,G5030,S,1182685,501930,+38.6027056,-077.1568142,2762514.6875,8902.90618598647
5572,24,017,850300,1,240178503001,Block Group 1,G5030,S,14211149,3408757,+38.5679969,-077.1505207,28869294.6875,30537.7051185573
5573,24,017,850904,1,240178509041,Block Group 1,G5030,S,20922584,69853,+38.5576091,-076.9106084,34391208.9179688,25831.7309950906
5574,24,017,850202,3,240178502023,Block Group 3,G5030,S,1184992,0,+38.5943482,-077.1572320,1942757.40234375,6777.71987221542
5575,24,017,850709,1,240178507091,Block Group 1,G5030,S,1343634,0,+38.6347267,-076.9074248,2205306.90625,6740.32967518795
5576,24,017,850711,2,240178507112,Block Group 2,G5030,S,493079,0,+38.6232821,-076.9359563,809035.765625,4140.97974411265
5577,24,017,851001,1,240178510011,Block Group 1,G5030,S,6316721,2797,+38.5527396,-076.9981705,10348632.9726562,13478.7679891874
5578,24,045,000300,2,240450003002,Block Group 2,G5030,S,452707,67768,+38.3656124,-075.6110915,847954.81640625,3962.11953375318
5579,24,003,702602,3,240037026023,Block Group 3,G5030,S,2076505,564578,+38.9348452,-076.4705083,4371275.48046875,10263.87865799
5580,24,045,000400,1,240450004001,Block Group 1,G5030,S,532541,22392,+38.3603551,-075.6008150,903966.0390625,4422.24639077366
5581,24,045,000400,3,240450004003,Block Group 3,G5030,S,1029141,226825,+38.3529346,-075.6144102,2045479.5078125,8415.6552838629
5582,24,045,000400,4,240450004004,Block Group 4,G5030,S,419500,40706,+38.3593305,-075.6071075,749643.171875,4206.15082952192
5583,24,045,000500,1,240450005001,Block Group 1,G5030,S,725489,40291,+38.3614468,-075.5888220,1247436,5064.23128168259
5584,24,045,000500,2,240450005002,Block Group 2,G5030,S,571591,0,+38.3566191,-075.5916867,930996.40234375,4192.38575514674
5585,24,510,150900,4,245101509004,Block Group 4,G5030,S,851774,1171,+39.3064953,-076.6791755,1426640.89453125,6947.00371782412
5586,24,510,151000,4,245101510004,Block Group 4,G5030,S,252667,0,+39.3322049,-076.6864140,422886.4375,2607.09130865642
5587,24,510,151100,1,245101511001,Block Group 1,G5030,S,160071,0,+39.3373954,-076.6768374,267949.78515625,2106.20174263073
5588,24,510,151100,2,245101511002,Block Group 2,G5030,S,385869,0,+39.3328843,-076.6696142,645837.91796875,4297.91013641176
5589,24,510,151100,3,245101511003,Block Group 3,G5030,S,258868,0,+39.3260436,-076.6665518,433190.46875,3247.94476555997
5590,24,510,151100,5,245101511005,Block Group 5,G5030,S,180022,0,+39.3334651,-076.6764133,301312.3359375,2179.71058315427
5591,24,510,260102,1,245102601021,Block Group 1,G5030,S,259167,0,+39.3338895,-076.5321967,433786.2578125,3225.02929768824
5592,24,510,270805,5,245102708055,Block Group 5,G5030,S,383450,0,+39.3622039,-076.6062933,642322.359375,3787.99294852214
5593,24,510,270901,1,245102709011,Block Group 1,G5030,S,248170,0,+39.3523548,-076.5931882,415602.640625,2825.31198057272
5594,24,510,270901,2,245102709012,Block Group 2,G5030,S,185439,0,+39.3481194,-076.5939258,310504.9921875,2302.15001252138
5595,24,510,270901,3,245102709013,Block Group 3,G5030,S,243832,0,+39.3489502,-076.5976137,408294.203125,3415.96206167511
5596,24,510,270902,1,245102709021,Block Group 1,G5030,S,536824,0,+39.3510924,-076.5807861,898960.45703125,5518.57421575074
5597,24,510,270902,2,245102709022,Block Group 2,G5030,S,314715,0,+39.3486592,-076.5884331,526983.55078125,2955.94780049528
5598,24,510,270902,3,245102709023,Block Group 3,G5030,S,281359,0,+39.3532489,-076.5864601,471185.78515625,2799.39552687046
5599,24,017,850902,3,240178509023,Block Group 3,G5030,S,786057,0,+38.6014822,-076.9148740,1288968.0390625,6005.59604756333
5600,24,017,850902,1,240178509021,Block Group 1,G5030,S,3726348,0,+38.5954287,-076.9291793,6109408.05078125,13181.1693547283
5601,24,017,850905,1,240178509051,Block Group 1,G5030,S,1340503,1138,+38.6042177,-076.8824302,2200290.9765625,5959.70537605083
